"报表日期","货币资金","交易性金融资产","应收票据","应收账款","预付款项","应收保费","应收利息","应收股利","其他应收款","应收出口退税","应收补贴款","应收保证金","内部应收款","存货","待摊费用","待处理流动资产损益","一年内到期的非流动资产","其他流动资产","特殊处理本身不平流动资产","特殊处理格式不同流动资产","流动资产合计","发放贷款及垫款","可供出售金融资产","持有至到期投资","长期应收款","长期股权投资","其他长期投资","投资性房地产","固定资产原值","累计折旧","固定资产净值","固定资产减值准备","固定资产净额","在建工程","工程物资","固定资产清理","生产性生物资产","公益性生物资产","油气资产","无形资产","开发支出","商誉","长期待摊费用","股权分置流通权","递延所得税资产","其他非流动资产","特殊处理本身不平非流动资产","特殊处理格式不同非流动资产","非流动资产合计","特殊处理本身不平总资产","特殊处理格式不同总资产","资产总计","短期借款","交易性金融负债","应付票据","应付账款","预收款项","应付职工薪酬","应交税费","应付利息","应付股利","其他应交款","应付保证金","内部应付款","其他应付款","预提费用","预计流动负债","应付分保账款","国际票证结算","国内票证结算","一年内的递延收益","应付短期债券","一年内到期的非流动负债","其他流动负债","特殊处理本身不平流动负债","特殊处理格式不同流动负债","流动负债合计","长期借款","应付债券","长期应付款","专项应付款","预计非流动负债","长期递延收益","递延所得税负债","其他非流动负债","特殊处理本身不平长期负债","特殊处理格式不同长期负债","非流动负债合计","特殊处理本身不平负债合计","特殊处理格式不同负债合计","负债合计","实收资本(或股本)","资本公积","减：库存股","专项储备","盈余公积","一般风险准备","未确定的投资损失","未分配利润","拟分配现金股利","外币报表折算差额","特殊处理本身不平股东权益","特殊处理格式不同股东权益","归属于母公司股东权益合计","少数股东权益","特殊处理本身不平股东权益","特殊处理格式不平股东权益","所有者权益(或股东权益)合计","特殊处理本身不平负债及权益","特殊处理格式不同负债及权益","负债和所有者权益","结算备付金","拆出资金","衍生金融资产","应收分保账款","应收分保合同准备金","买入返售金融资产","向中央银行借款","吸收存款及同业存放","拆入资金","衍生金融负债","卖出回购金融资产款","应付手续费及佣金","保险合同准备金","代理买卖证券款","代理承销证券款"
20140930,71359000000,428000000,7845000000,23990000000,8208000000,,,,3798000000,,,,,19941000000,,,,18504000000,,,154073000000,,887000000,,,4653000000,,,,,,,248272000000,78966000000,2347000000,,,,,32564000000,,,3538000000,,2685000000,33406000000,,,407318000000,,,561391000000,23180000000,,4814000000,36878000000,7137000000,4433000000,6894000000,764000000,1537000000,,,,39442000000,,,,,,,,5454000000,14982000000,,,145515000000,38989000000,24905000000,1806000000,,2076000000,,838000000,,,,68614000000,,,214129000000,19890000000,77739000000,,5375000000,11433000000,,,171339000000,,-89000000,,,285687000000,61575000000,,,347262000000,,,561391000000,,,,,,,,,,,,,,,
20140630,72311000000,494000000,8821000000,25954000000,6338000000,,,,2751000000,,,,,18369000000,,,,19728000000,,,154766000000,,1037000000,,,4671000000,,,378731000000,129189000000,249542000000,1567000000,247975000000,72734000000,2273000000,,,,,32960000000,,,3472000000,,2673000000,32438000000,,,400233000000,,,554999000000,36955000000,,2354000000,35851000000,5358000000,4302000000,6429000000,694000000,20058000000,,,,30749000000,,,,,,,19959000000,6393000000,,,,169102000000,37348000000,4962000000,1829000000,,2036000000,,840000000,,,,47015000000,,,216117000000,19890000000,77739000000,,4942000000,11433000000,,,163253000000,,223000000,,,277480000000,61402000000,,,338882000000,,,554999000000,,,,,,,,,,,,,,,
20140331,53035000000,507000000,7628000000,27271000000,6200000000,,,,3702000000,,,,,20665000000,,,,19248000000,,,138256000000,,,,,5879000000,,,,,,,241146000000,74044000000,1892000000,,,,,33324000000,,,3513000000,,2832000000,28168000000,,,390798000000,,,529054000000,25785000000,,998000000,32921000000,5427000000,4592000000,6493000000,690000000,2445000000,,,,29863000000,,,,,,,19969000000,12595000000,,,,141778000000,34416000000,4960000000,1684000000,,2011000000,,816000000,,,,43887000000,,,185665000000,19890000000,77736000000,,4420000000,11433000000,,,170180000000,,124000000,,,283783000000,59606000000,,,343389000000,,,529054000000,,,,,,,,,,,,,,,
20131231,46272000000,495000000,5178000000,22043000000,4494000000,,,,3156000000,,,,,17641000000,,,,22129000000,,,121408000000,,,,,5835000000,,,362110000000,120256000000,241854000000,1436000000,240418000000,74577000000,1488000000,,,,,33450000000,,,3306000000,,2350000000,24842000000,,,386266000000,,,507674000000,28155000000,,1401000000,36399000000,4601000000,4222000000,5799000000,411000000,2537000000,,,,27343000000,,,,,,,9982000000,10659000000,,,,131509000000,37084000000,4958000000,1867000000,,1973000000,,746000000,,,,46628000000,,,178137000000,19890000000,77686000000,,3598000000,11433000000,,,159807000000,,-52000000,,,272362000000,57175000000,,,329537000000,,,507674000000,,,,,,,,,,,,,,,
20130930,52846000000,549000000,5987000000,22821000000,5959000000,,,,3804000000,,,,,20419000000,,,,16744000000,,,129129000000,,,,,5611000000,,,,,,,215780000000,74808000000,2974000000,,,,,31815000000,,,3297000000,,2840000000,25815000000,,,362940000000,,,492069000000,24245000000,,784000000,30909000000,10386000000,5556000000,7132000000,357000000,1457000000,,,,28514000000,,,,,,,9972000000,5748000000,,,,125060000000,38677000000,,2658000000,,1949000000,,762000000,,,,44046000000,,,169106000000,19890000000,81826000000,,5324000000,11433000000,,,148556000000,,169000000,,,267198000000,55765000000,,,322963000000,,,492069000000,,,,,,,,,,,,,,,
20130630,49818000000,549000000,1336000000,25282000000,3038000000,,,,3931000000,,,,,18646000000,,,,14490000000,,,117090000000,,,,,5734000000,,,326158000000,110993000000,215165000000,1278000000,213887000000,67702000000,1353000000,,,,,32013000000,,,3278000000,,2651000000,28664000000,,,355282000000,,,472372000000,15158000000,,864000000,29455000000,5123000000,5151000000,6401000000,439000000,20616000000,,,,25016000000,,,,,,,,4847000000,,,,113070000000,40754000000,,2551000000,,1977000000,,664000000,,,,45946000000,,,159016000000,19890000000,81809000000,,6235000000,11433000000,,,138865000000,,207000000,,,258439000000,54917000000,,,313356000000,,,472372000000,,,,,,,,,,,,,,,
20130331,66233000000,637000000,589000000,20737000000,4931000000,,,,4205000000,,,,,19360000000,,,,9042000000,,,125734000000,,,,,5580000000,,,,,,,214357000000,61837000000,1650000000,,,,,32461000000,,,3099000000,,2467000000,24931000000,,,346382000000,,,472116000000,21952000000,,633000000,30381000000,7719000000,4567000000,10058000000,471000000,1845000000,,,,26514000000,,,,,,,,5732000000,,,,109872000000,39399000000,,2784000000,,1992000000,,656000000,,,,44831000000,,,154703000000,19890000000,81958000000,,5829000000,11433000000,,,145046000000,,708000000,,,264864000000,52549000000,,,317413000000,,,472116000000,,,,,,,,,,,,,,,
20121231,61681000000,719000000,908000000,19120000000,3024000000,,,,3576000000,,,,,15171000000,,,,7161000000,,,111360000000,,,,,5579000000,,,319236000000,103122000000,216114000000,1278000000,214836000000,60523000000,619000000,,,,,32698000000,,,3175000000,,2260000000,22206000000,,,341896000000,,,453256000000,21844000000,,523000000,30549000000,4569000000,3908000000,10823000000,367000000,2510000000,,,,23932000000,,,,,,,,6532000000,,,,105557000000,39624000000,,2558000000,,1921000000,,800000000,,,,44903000000,,,150460000000,19890000000,81959000000,,5105000000,11433000000,,,133980000000,,734000000,,,253101000000,49695000000,,,302796000000,,,453256000000,,,,,,,,,,,,,,,
20120930,68567000000,812000000,735000000,15944000000,3839000000,,,,3773000000,,,,,17412000000,,,,9550000000,,,120632000000,,,,,5781000000,,,,,,,201164000000,55679000000,1009000000,,,,,31887000000,,,3103000000,,2108000000,16896000000,,,317627000000,,,438259000000,12993000000,,299000000,26883000000,6872000000,5293000000,9591000000,414000000,1329000000,,,,29745000000,,,,,,,,5501000000,,,,98920000000,42989000000,,2198000000,,1804000000,,732000000,,,,47723000000,,,146643000000,19890000000,81953000000,,6490000000,11433000000,,,122968000000,,738000000,,,243472000000,48144000000,,,291616000000,,,438259000000,,,,,,,,,,,,,,,
20120630,58211000000,798000000,865000000,17504000000,3835000000,,,,2838000000,,,,,17386000000,,,,7643000000,,,109080000000,,,,,5548000000,,,300526000000,95422000000,205104000000,1298000000,203806000000,44479000000,811000000,,,,,31781000000,,,2860000000,,2272000000,16064000000,,,307621000000,,,416701000000,3561000000,,411000000,27719000000,4836000000,4976000000,9304000000,308000000,4280000000,,,,27075000000,,,,,,,,7829000000,,,,90299000000,44005000000,,2292000000,,1783000000,,737000000,,,,48817000000,,,139116000000,19890000000,81953000000,,5846000000,11433000000,,,111594000000,,648000000,,,231364000000,46221000000,,,277585000000,,,416701000000,,,,,,,,,,,,,,,
20120331,73506000000,799000000,776000000,16523000000,2377000000,,,,3466000000,,,,,14967000000,,,,8147000000,,,120561000000,,,,,4299000000,,,,,,,197936000000,36726000000,560000000,,,,,31829000000,,,2881000000,,2646000000,16781000000,,,293658000000,,,414219000000,4413000000,,671000000,23290000000,4743000000,4496000000,12930000000,432000000,2374000000,,,,24600000000,,,,,,,,9735000000,,,,87684000000,44831000000,,2254000000,,1768000000,,629000000,,,,49482000000,,,137166000000,19890000000,82598000000,,5489000000,11433000000,,,115162000000,,698000000,,,235270000000,41783000000,,,277053000000,,,414219000000,,,,,,,,,,,,,,,
20111231,69060000000,933000000,973000000,12392000000,2256000000,,,,2971000000,,,,,12628000000,,,,6724000000,,,107937000000,,,,,3833000000,,,285310000000,85652000000,199658000000,1298000000,198360000000,33629000000,540000000,,,,,31365000000,,,2936000000,,2319000000,16629000000,,,289611000000,,,397548000000,5011000000,,64000000,23604000000,4859000000,3695000000,12546000000,255000000,2405000000,,,,23461000000,,,,,,,,11649000000,,,,87549000000,44013000000,,2346000000,,1724000000,,437000000,,,,48520000000,,,136069000000,19890000000,82598000000,,4580000000,11433000000,,,104025000000,,626000000,,,223152000000,38327000000,,,261479000000,,,397548000000,,,,,,,,,,,,,,,
20110930,86902000000,972000000,1374000000,11978000000,2660000000,,,,5767000000,,,,,12348000000,,,,5983000000,,,127984000000,,,,,3823000000,,,,,,,176247000000,37301000000,721000000,,,,,29044000000,,,2276000000,,1682000000,15465000000,,,266559000000,,,394543000000,4498000000,,,20169000000,6407000000,4639000000,13195000000,260000000,1732000000,,,,33817000000,,,,,,,,8137000000,,,,92854000000,46432000000,,2174000000,,1653000000,,315000000,,,,50574000000,,,143428000000,19890000000,82488000000,,5657000000,11433000000,,,93177000000,,549000000,,,213194000000,37921000000,,,251115000000,,,394543000000,,,,,,,,,,,,,,,
20110630,84500000000,914000000,1520000000,11583000000,2349000000,,,,4574000000,,,,,11562000000,,,,4644000000,,,121646000000,,,,,3816000000,,,249282000000,78815000000,170467000000,1322000000,169145000000,35164000000,1027000000,,,,,29280000000,,,1896000000,,1578000000,13505000000,,,255411000000,,,377057000000,3120000000,,,19597000000,4288000000,4517000000,13586000000,184000000,1652000000,,,,37226000000,,,,,,,,6475000000,,,,90645000000,46900000000,,2220000000,,1658000000,,315000000,,,,51093000000,,,141738000000,19890000000,82488000000,,5037000000,11433000000,,,80862000000,,803000000,,,200513000000,34806000000,,,235319000000,,,377057000000,,,,,,,,,,,,,,,
20110331,72478000000,424000000,1542000000,12044000000,1929000000,,,,5700000000,,,,,12130000000,,,,,,,106247000000,,,,,4314000000,,,,,,,167899000000,31673000000,1141000000,,,,,29582000000,,,1729000000,,1051000000,9252000000,,,246641000000,,,352888000000,4133000000,,,19935000000,4140000000,3961000000,10501000000,223000000,1484000000,,,,8191000000,,,,,,,,7112000000,,,,59680000000,50487000000,,2109000000,,1707000000,,274000000,,,,54577000000,,,114257000000,19890000000,84421000000,,4080000000,11433000000,,,84571000000,,727000000,,,205122000000,33509000000,,,238631000000,,,352888000000,,,,,,,,,,,,,,,
20101231,75366000000,480000000,2054000000,8591000000,1086000000,,,,2148000000,,,,,11167000000,,,,3103000000,,,103995000000,,,,,4210000000,,,232743000000,70845000000,161898000000,1263000000,160635000000,29603000000,1586000000,,,,,28097000000,,,1711000000,,757000000,8674000000,,,235273000000,,,339268000000,8201000000,,,18264000000,3518000000,3012000000,9550000000,162000000,1161000000,,,,6942000000,,,,,,,,8090000000,,,,58900000000,48730000000,,1777000000,,1577000000,,315000000,,,,52399000000,,,111299000000,19890000000,88302000000,,2976000000,11433000000,,,73633000000,,683000000,,,196917000000,31052000000,,,227969000000,,,339268000000,,,,,,,,,,,,,,,
20100930,86214000000,541000000,1325000000,9358000000,1213000000,,,,1546000000,,,,,11207000000,,,,,,,111404000000,,,,,4364000000,,,,,,,157645000000,26032000000,2805000000,,,,,25296000000,,,1058000000,,734000000,7635000000,,,225569000000,,,336973000000,15243000000,,2000000,14270000000,4365000000,3469000000,8162000000,151000000,1069000000,,,,5672000000,,,,,,,,6128000000,,,,58531000000,54582000000,,2108000000,,1578000000,,337000000,,,,58605000000,,,117136000000,19890000000,88256000000,,3634000000,11433000000,,,64841000000,,457000000,,,188511000000,31326000000,,,219837000000,,,336973000000,,,,,,,,,,,,,,,
20100630,88654000000,413000000,1120000000,8565000000,1211000000,0,0,0,1476000000,0,0,0,0,9284000000,0,0,0,0,,,110723000000,0,0,0,0,4225000000,0,0,222221000000,64811000000,157410000000,1098000000,156312000000,23469000000,1866000000,0,0,0,0,26279000000,0,0,928000000,0,771000000,9203000000,,,223053000000,,,333776000000,15923000000,0,0,13990000000,2961000000,3397000000,8192000000,116000000,11625000000,0,0,0,4791000000,0,0,0,0,0,0,0,6318000000,0,,,67313000000,54781000000,0,1956000000,0,1565000000,0,315000000,0,,,58617000000,,,125930000000,19890000000,88232000000,0,3046000000,11433000000,0,0,55078000000,0,324000000,,,178003000000,29843000000,,,207846000000,,,333776000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100331,77074000000,356000000,846000000,8396000000,1289000000,,,,1777000000,,,,,10039000000,,,,,,,99777000000,,,,,5554000000,,,,,,,148737000000,26056000000,5303000000,,,,,25432000000,,,867000000,,623000000,8363000000,,,220935000000,,,320712000000,14209000000,,226000000,14379000000,2824000000,2808000000,7277000000,115000000,1079000000,,,,5338000000,,,,,,,,6239000000,,,,54494000000,55108000000,,2260000000,,1537000000,,315000000,,,,59220000000,,,113714000000,19890000000,88209000000,,2850000000,11433000000,,,55712000000,,546000000,,,178640000000,28358000000,,,206998000000,,,320712000000,,,,,,,,,,,,,,,
20091231,73467000000,331000000,1210000000,7571000000,1122000000,0,0,0,1031000000,0,0,0,0,7727000000,0,0,0,0,,,92459000000,0,0,0,0,4285000000,0,0,206243000000,58783000000,147460000000,1098000000,146362000000,28485000000,4560000000,0,0,0,0,25642000000,0,0,904000000,0,611000000,7206000000,,,218055000000,,,310514000000,16147000000,0,490000000,13400000000,2579000000,2636000000,7918000000,150000000,1079000000,0,0,0,4905000000,0,0,0,0,0,0,0,6380000000,0,,,55684000000,53931000000,0,2314000000,0,1513000000,0,315000000,0,,,58073000000,,,113757000000,19890000000,88181000000,0,2225000000,11433000000,0,0,46987000000,0,610000000,,,169326000000,27431000000,,,196757000000,,,310514000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090930,69343000000,417000000,480000000,7514000000,825000000,0,0,0,2555000000,0,0,0,0,9342000000,0,0,0,0,,,90476000000,0,0,0,0,4292000000,0,0,0,0,0,0,135272000000,32009000000,6150000000,0,0,0,0,24594000000,0,0,946000000,0,560000000,6510000000,,,210333000000,,,300809000000,15711000000,0,490000000,12639000000,3701000000,3122000000,6193000000,117000000,1664000000,0,0,0,4887000000,0,0,0,0,0,0,0,3673000000,0,,,52197000000,53465000000,0,2763000000,0,1978000000,,312000000,0,,,58518000000,,,110715000000,19890000000,88260000000,0,2823000000,8476000000,0,0,44388000000,0,396000000,,,164233000000,25861000000,,,190094000000,,,300809000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090630,63881000000,279000000,347000000,6317000000,731000000,0,0,0,1614000000,0,0,0,0,8805000000,0,0,0,0,,,81974000000,0,0,0,0,4119000000,0,0,182876000000,52888000000,129988000000,1151000000,128837000000,34304000000,6276000000,0,0,0,0,24453000000,0,0,935000000,0,598000000,6357000000,,,205879000000,,,287853000000,14539000000,0,239000000,12575000000,2672000000,2915000000,6859000000,124000000,1086000000,0,0,0,4561000000,0,0,0,0,0,0,0,4009000000,0,,,49579000000,52492000000,0,2733000000,0,1964000000,,319000000,0,,,57508000000,,,107087000000,19890000000,88244000000,0,2431000000,8476000000,0,0,35644000000,0,230000000,,,154915000000,25851000000,,,180766000000,,,287853000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090331,72290000000,326000000,440000000,6131000000,632000000,0,0,0,1894000000,0,0,0,0,8680000000,0,0,0,0,,,90393000000,0,0,0,0,4020000000,0,0,,,,,132114000000,28408000000,5887000000,0,0,0,0,23752000000,0,0,924000000,0,381000000,6178000000,,,201664000000,,,292057000000,14461000000,0,1000000,10101000000,4168000000,2825000000,6288000000,164000000,314000000,0,0,0,4755000000,0,0,0,0,0,0,0,4343000000,0,,,47420000000,55801000000,0,2778000000,0,1906000000,,947000000,0,,,61432000000,,,108852000000,19890000000,88169000000,0,,10677000000,0,0,38291000000,0,-68000000,,,156959000000,26246000000,,,183205000000,,,292057000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081231,59491000000,509000000,711000000,7525000000,687000000,0,0,0,1141000000,0,0,0,0,7842000000,0,0,0,0,0,0,77906000000,0,0,0,0,3902000000,0,0,177421000000,44438000000,132983000000,914000000,132069000000,27544000000,5473000000,0,0,0,0,23806000000,0,0,955000000,0,379000000,6373000000,0,0,200501000000,0,0,278407000000,13119000000,0,1000000,9641000000,2033000000,2539000000,5753000000,179000000,143000000,0,0,0,3890000000,0,0,0,0,0,0,0,5094000000,0,0,264000000,42656000000,56045000000,0,2765000000,0,1869000000,0,932000000,0,0,0,61611000000,0,0,104267000000,19890000000,88144000000,0,0,10064000000,0,0,30984000000,0,-115000000,0,0,148967000000,25173000000,0,0,174140000000,0,0,278407000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080930,60856000000,100000000,482000000,7199000000,783000000,0,0,0,2041000000,0,0,0,0,7895000000,0,0,0,0,,,79356000000,0,0,0,0,3897000000,0,0,,,,,121331000000,26873000000,7702000000,0,0,0,0,21568000000,0,0,963000000,0,998000000,3976000000,,,187308000000,,,266664000000,12293000000,0,1000000,8758000000,2540000000,2049000000,4914000000,135000000,338000000,0,0,0,3917000000,0,0,0,0,0,0,0,4633000000,0,,,39578000000,54383000000,0,5242000000,0,1212000000,,713000000,0,,,61550000000,,,101128000000,19890000000,87773000000,0,,6263000000,0,0,27009000000,0,0,,,140935000000,24601000000,,,165536000000,,,266664000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
