"报表日期","货币资金","交易性金融资产","应收票据","应收账款","预付款项","应收保费","应收利息","应收股利","其他应收款","应收出口退税","应收补贴款","应收保证金","内部应收款","存货","待摊费用","待处理流动资产损益","一年内到期的非流动资产","其他流动资产","特殊处理本身不平流动资产","特殊处理格式不同流动资产","流动资产合计","发放贷款及垫款","可供出售金融资产","持有至到期投资","长期应收款","长期股权投资","其他长期投资","投资性房地产","固定资产原值","累计折旧","固定资产净值","固定资产减值准备","固定资产净额","在建工程","工程物资","固定资产清理","生产性生物资产","公益性生物资产","油气资产","无形资产","开发支出","商誉","长期待摊费用","股权分置流通权","递延所得税资产","其他非流动资产","特殊处理本身不平非流动资产","特殊处理格式不同非流动资产","非流动资产合计","特殊处理本身不平总资产","特殊处理格式不同总资产","资产总计","短期借款","交易性金融负债","应付票据","应付账款","预收款项","应付职工薪酬","应交税费","应付利息","应付股利","其他应交款","应付保证金","内部应付款","其他应付款","预提费用","预计流动负债","应付分保账款","国际票证结算","国内票证结算","一年内的递延收益","应付短期债券","一年内到期的非流动负债","其他流动负债","特殊处理本身不平流动负债","特殊处理格式不同流动负债","流动负债合计","长期借款","应付债券","长期应付款","专项应付款","预计非流动负债","长期递延收益","递延所得税负债","其他非流动负债","特殊处理本身不平长期负债","特殊处理格式不同长期负债","非流动负债合计","特殊处理本身不平负债合计","特殊处理格式不同负债合计","负债合计","实收资本(或股本)","资本公积","减：库存股","专项储备","盈余公积","一般风险准备","未确定的投资损失","未分配利润","拟分配现金股利","外币报表折算差额","特殊处理本身不平股东权益","特殊处理格式不同股东权益","归属于母公司股东权益合计","少数股东权益","特殊处理本身不平股东权益","特殊处理格式不平股东权益","所有者权益(或股东权益)合计","特殊处理本身不平负债及权益","特殊处理格式不同负债及权益","负债和所有者权益","结算备付金","拆出资金","衍生金融资产","应收分保账款","应收分保合同准备金","买入返售金融资产","向中央银行借款","吸收存款及同业存放","拆入资金","衍生金融负债","卖出回购金融资产款","应付手续费及佣金","保险合同准备金","代理买卖证券款","代理承销证券款"
20080331,2483974615.21,,194000000,1691127842.39,50683320.56,,,,55773234.49,,,,,188404359.61,,,,,,,4663963372.26,,8519102258.15,,,6060850873.8,,,,,,,41773429610.15,61436195.23,,,,,,22985970.44,,,,,14244726.33,,,,56452049634.1,,,61116013006.36,7221647916.72,,24315112.26,946621919.71,,37551977.18,142735176.17,225231578.09,,,,,506273980.89,,,,,,,,,,,,9104377661.02,6800000000,3951894958.33,,,,,1642316940.95,,,,12394211899.28,,,21498589560.3,9412085457,20874903323.27,,,2769751368.25,,,6560683297.54,,,,,39617423446.06,,,,39617423446.06,,,61116013006.36,,,,,,,,,,,,,,,
20071231,2798395702.9,0,919000000,1004407556.99,18928892.43,0,0,0,3360683.83,0,0,0,0,180474066.16,0,0,0,0,,,4924566902.31,0,10974113035.17,0,0,6070727788.63,0,0,47985749215.92,5733041689.33,42252707526.59,0,42252707526.59,52473870.49,0,0,0,0,0,25249421.36,0,0,0,0,14244726.33,0,,,59389516368.57,,,64314083270.88,8053813208.42,0,15360505.97,469251655.23,0,39586877.22,902629961.59,128674807.58,0,0,0,0,444848236.03,0,0,0,0,0,0,0,0,0,,,10054165252.04,6800000000,3950617833.34,0,0,0,,2256069635.19,0,,,13006687468.53,,,23060852720.57,9412085457,22762314517.79,0,,2769751368.25,0,0,6309079207.27,0,0,,,41253230550.31,0,,,41253230550.31,,,64314083270.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070930,4475322929.3,0,447058800,4473157359.1,47496981.42,0,0,184390691.71,7286883.62,0,0,0,0,184799912.38,0,0,0,0,,,9819513557.53,0,11880895127.34,1201197147.95,0,5651029765.53,0,0,,,,,42626574631.93,107605132.27,0,0,0,0,0,29522625.39,0,0,0,0,3272004.97,0,,,61500096435.38,,,71319609992.91,11014764270.88,0,413799389.6,2464724544.07,0,2642261.82,937441429.36,213649787.38,0,0,0,0,491940316.75,0,0,0,0,0,0,0,0,0,,,15538961999.86,8500000000,3949341833.33,0,0,0,,2487157911.72,0,,,14936499745.05,,,30475461744.91,9412085457,23203727527.21,0,,1695254791.17,0,0,6533080472.62,0,0,,,40844148248,0,,,40844148248,,,71319609992.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070630,1470621993.38,,790000000,2198648329.49,39967427.94,,,1794864,708008289.73,,,,,179166609.79,,,,,,,5388207514.33,,8057966444.2,,,4700696238.37,,,47873261486.8,4786963112.68,43086298374.12,,43086298374.12,99676554.16,,,,,,30364871.99,,,,,3272004.97,,,,55978274487.81,,,61366482002.14,11969832000.05,,813570916.28,1634189057.12,,2981295.34,876051494.08,29664722.22,,,,,403736685.26,,,,,,,,,,,,15730026170.35,8500000000,,,,,,1531425740.94,,,,10031425740.94,,,25761451911.29,9412085457,20234124767.67,,,1695254791.17,,,4263565075.01,,,,,35605030090.85,,,,35605030090.85,,,61366482002.14,,,,,,,,,,,,,,,
20070331,4193990640.38,0,146000000,1727598139,30689179.2,,0,0,34893554.68,,,,,182415533.94,,,0,0,,,6315587047.2,,8372546414.77,0,0,1375291230.42,,0,,,,,33031606909.91,87636807.77,0,0,0,,0,31102958.08,0,0,0,,4316602.2,0,,,42902500923.15,,,49218087970.35,7035416666.68,0,811837069.91,912678540.36,0,2323480.14,555733427.46,159929218.34,0,,,,370255808.56,,,,,,,,0,0,,,9848174211.45,8500000000,0,0,0,0,,2024450323.06,0,,,10524450323.06,,,20372624534.51,8186737600,14341775235.68,0,,1695256355.99,,,4621694244.17,,,,,28845463435.84,0,,,28845463435.84,,,49218087970.35,,,,,,,,,,,,,,,
20061231,2523168579.41,0,85000000,1114355979.03,24380939.58,0,0,0,15596876.75,0,0,0,0,175305547.45,0,0,0,0,,,3937807922.22,0,8862996640.47,0,0,1324011170.25,0,0,37407017435.18,4005059182.6,33401958252.58,0,33401958252.58,72126681.08,0,0,0,0,0,32667748.9,0,0,0,0,4316602.2,0,,,43698077095.48,,,47635885017.7,5766466666.67,0,414610268.15,501903587.7,0,37472845.22,882001377.56,44972945,0,0,0,0,317619981.35,0,0,0,0,0,0,0,0,0,,,7965047671.65,8500000000,0,0,0,0,,2248998897.54,0,,,10748998897.54,,,18714046569.19,8186737600,14813901208.69,0,,1695254791.17,0,0,4225944848.65,0,0,,,28921838448.51,0,,,28921838448.51,,,47635885017.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060930,975456084.09,4472341.26,608500000,2927138818.41,208442461.39,,,,18114504.72,,,,,165439295.42,8608730.14,,,,,,4916172235.43,,,,,2292817114.88,,,37211214592.03,3682049533.71,33529165058.32,,33529165058.32,198218978.25,,,,,,23753715.05,,,,,,,,,36043954866.5,,,40960127101.93,1580000000,,6381405.79,1979531394,,660334.57,1286694579.41,,,5924270.43,,,120786630.95,259340127.47,,,,,,,,3944525000,,,9183843742.62,8626798750,,,,,,,,,,8626798750,,,17810642492.62,8186737600,10198460823.05,,,1332581457.62,,,3431704728.64,,,,,23149484609.31,,,,23149484609.31,,,40960127101.93,,,,,,,,,,,,,,,
20060630,732182682.23,0,940902593.65,1919417526.84,189571144.02,,,,5063091.56,,,,,154032382.19,13341176.34,,,,,,3954510596.83,,,,,2189667860.66,,,37162570903.89,3350392253.24,33812178650.65,,33812178650.65,151473171.61,,,,,,24981744.15,,,,,,,,,36178301427.07,,,40132812023.9,1080000000,,,1845797758.31,,0,895876933,,,6578488.73,,,74387288.37,262842787.14,,,,,,,2503600000,2953650000,,,9622733255.55,8512431250,,,,,,,,,,8512431250,,,18135164505.55,8186737600,10198460823.05,,,1332581457.62,,,2279867637.68,,,,,21997647518.35,,,,21997647518.35,,,40132812023.9,,,,,,,,,,,,,,,
20060331,743189937.84,200000000,252546464.6,1802505382.72,140277784.07,,0,0,5557953.24,0,0,0,0,160357514.09,9956806.38,0,0,0,,,3314391842.94,,,0,0,2181283552.19,0,,37106662645.38,3019759349.02,34086903296.36,0,34086903296.36,174887413.26,0,0,,,,15231890.94,,,0,,0,0,,,36458306152.75,,,39772697995.69,880000000,,0,973944247.78,0,35456.12,715501653.31,,0,3515193.66,,0,50607199.33,254760684.98,0,,,,0,0,2503960000,2930475000,,,8312799435.18,8828509875,0,0,0,,,0,0,,,8828509875,,,17141309310.18,8186737600,10198460823.05,,,1332581457.62,,0,2913608804.84,,0,,,22631388685.51,0,,,22631388685.51,,,39772697995.69,,,,,,,,,,,,,,,
20051231,670444364.68,266075900,49686076.9,1385773705.62,107207326.97,,0,0,3371702.46,0,0,0,0,152374732.7,3623109.83,0,0,0,,,2638556919.16,,,0,0,2192577488.15,0,,37046767528.03,2689484932.09,34357282595.94,0,34357282595.94,153415670.09,0,0,,,,14974256.86,,,0,,0,0,,,36718250011.04,,,39356806930.2,80000000,,0,637508634.69,0,20440698.65,1194541695.2,,0,4669578.35,,0,62161835.01,254752829.5,0,,,,0,0,5358474400,0,,,7612549671.4,9517299125,0,0,0,,,0,0,,,9517299125,,,17129848796.4,8186737600,10198460823.05,,,1332581457.62,,0,2509178253.13,,0,,,22226958133.8,0,,,22226958133.8,,,39356806930.2,,,,,,,,,,,,,,,
20050930,1792298999.09,277000000,687698381.65,3858040079.51,103265076.15,,0,0,6280301.56,0,89594863.01,0,0,167011549.48,8256606.38,0,0,0,,,6989445856.83,,,0,0,2183427569.37,0,,36954841817.93,2368474498.02,34586367319.91,0,34586367319.91,168824461.43,0,0,,,,10772545.25,,,0,,0,0,,,36949391895.96,,,43938837752.79,80000000,,0,2556119644.02,191000,8822447.25,1404427539.97,,0,6893398.47,,0,153425747.23,262114640.55,0,,,,0,0,0,0,,,4471994417.49,18003740250,0,0,0,,,0,0,,,18003740250,,,22475734667.49,8186737600,10198460823.05,,,765007311.29,,0,2312897350.96,,0,,,21463103085.3,0,,,21463103085.3,,,43938837752.79,,,,,,,,,,,,,,,
20050630,1852801546.85,310000000,1344540616.42,2110144622.88,106178753.29,,0,0,22084351.09,0,149190943.09,0,0,165177526.31,12907672.07,0,0,0,,,6073026032,,,0,0,2184891712.22,0,,36921170241.13,2040112764.73,34881057476.4,0,34881057476.4,126276224.3,0,0,,,,10510474.33,,,0,,0,0,,,37202735887.25,,,43275761919.25,80000000,,0,2236265960.29,191000,8915958.06,1003702974.23,,0,7537605.29,,0,126152003.41,267518009,0,,,,0,0,0,0,,,3730283510.28,17875917750,0,0,0,,,0,0,,,17875917750,,,21606201260.28,7856000000,10529198423.05,,,765007311.29,,0,2519354924.63,,0,,,21669560658.97,0,,,21669560658.97,,,43275761919.25,,,,,,,,,,,,,,,
20050331,1695597050.29,703325300,860400000,1435182332.85,105342184.18,,0,0,52233937.6,0,46510403.2,0,0,132217120,1698253.51,0,0,0,,,5032506581.63,,,0,0,2178338299.01,0,,36872375167.82,1708419704.83,35163955462.99,0,35163955462.99,128263034.31,0,1404006.66,,,,10747661.09,,,0,,0,0,,,37482708464.06,,,42515215045.69,80000000,,0,6210409099.6,191000,9085403.59,624062635.36,,0,2788495.92,,0,78505514.88,282548212.15,0,,,,0,0,0,0,,,7287590361.5,12980045150,0,0,0,,,0,0,,,12980045150,,,20267635511.5,7856000000,10529198423.05,,,765007311.29,,0,3097373799.85,,0,,,22247579534.19,0,,,22247579534.19,,,42515215045.69,,,,,,,,,,,,,,,
20041231,2171222075.94,722451450,621823329.84,1437271310.99,85660345.84,,0,0,25490718.23,0,72324402.11,0,0,78667739.3,3217775.31,0,0,0,,,5218129147.56,,,0,0,2174984932.36,0,,27085412688.75,1470225121.75,25615187567,0,25615187567,115146471.55,0,0,,,,10797847.86,,,0,,0,0,,,27916116818.77,,,33134245966.33,160000000,,0,1198732940.97,191000,29015671.72,1108824789.49,,0,1645089.87,,0,85030457.3,282679382.15,0,,,,0,0,0,0,,,2866119331.5,8363135950,0,0,0,,,0,0,,,8363135950,,,11229255281.5,7856000000,10529198423.05,,,765007311.29,,0,2754784950.49,,0,,,21904990684.83,0,,,21904990684.83,,,33134245966.33,,,,,,,,,,,,,,,
20040930,882816648.81,326007575,830477668.99,2810164122.92,84299586.34,,474295.89,0,45824123.93,0,49016333.2,0,0,57077100.34,6095520.01,0,0,0,,,5092252975.43,,,0,0,2174105213.06,0,,26947982835.49,1227965011.91,25720017823.58,0,25720017823.58,111787518.86,0,0,,,,8599453.83,,,0,,0,0,,,28014510009.33,,,33106762984.76,160000000,,0,1745020512.93,0,28016115.39,1128325601.37,,0,2975375.99,,0,148154695.65,297340351.67,0,,,,0,0,0,0,,,3509832653,8361460375,0,0,0,,,0,0,,,8361460375,,,11871293028,7856000000,10529198423.05,,,248382776.45,,0,2601888757.26,,0,,,21235469956.76,0,,,21235469956.76,,,33106762984.76,,,,,,,,,,,,,,,
20040630,1280330766.19,416071650,1469297410.5,1799780516.56,84926090.75,,0,0,24417015.93,0,63617749.07,0,0,35096537.32,9626017.85,0,0,0,,,5183163754.17,,,0,0,171949177.38,0,,26914763673.85,991232508.6,25923531165.25,0,25923531165.25,76581675.28,0,0,,,,8636537.93,,,0,,0,0,,,26180698555.84,,,31363862310.01,160000000,,0,1337023567.77,0,24389143.15,767962426.6,,0,3512269.3,,0,145868033.13,298050351.67,0,,,,0,0,0,0,,,2736805791.62,8361460375,0,0,0,,,0,0,,,8361460375,,,11098266166.62,7856000000,10529198423.05,,,248382776.45,,0,1632014943.89,,0,,,20265596143.39,0,,,20265596143.39,,,31363862310.01,,,,,,,,,,,,,,,
20040331,1186069960.81,0,533979972.32,2056133735.4,1571700,,0,0,25315479.8,0,37312191.58,0,0,25762454.8,1544927.73,0,0,0,,,3867690422.44,,,0,0,182622440.46,0,,26888668165.06,754682278.22,26133985886.84,0,26133985886.84,76155965.76,0,0,,,,8403902.05,,,0,,0,0,,,26401168195.11,,,30268858617.55,0,,0,657987615.71,0,6279332.56,360927774.33,,0,2203468.03,,0,53480120.26,327052336.67,0,,,,0,0,200352000,0,,,1608282647.56,8362606412.5,0,0,0,,,0,0,,,8362606412.5,,,9970889060.06,7856000000,10529198423.05,,,248382776.45,,0,703649018.22,960739339.77,0,,,20297969557.49,7856000000,,,28153969557.49,,,38124858617.55,,,,,,,,,,,,,,,
20031231,1080721656.97,291813560,408463772.46,1133987315.19,7448281,,4990722.19,0,9239348.42,0,43191401.88,0,0,30377907.22,3212466.66,0,0,0,,,3013446431.99,,,0,0,179898241.46,0,,26877385457.24,517735459.58,26359649997.66,0,26359649997.66,55053605.36,0,0,,,,8510199.52,,,0,,0,0,,,26603112044,,,29616558475.99,50000000,,0,302176067.34,0,32778777.13,461496610.65,,0,2599059.33,,0,78087212.8,301539313.67,0,,,,0,0,200352000,0,,,1429029040.92,8360767262.5,0,0,0,,,0,0,,,8360767262.5,,,9789796303.42,7856000000,10529198423.05,,,248382776.45,,0,232441633.3,960739339.77,0,,,19826762172.57,0,,,19826762172.57,,,29616558475.99,,,,,,,,,,,,,,,
20030630,583011500.7,0,154900000,643010008.41,13888990.31,,0,0,13743690.82,0,0,0,0,26488412.02,6072958.09,0,0,0,,,1441115560.35,,,0,0,176573137.93,0,,7907591987.23,184775675.56,7722816311.67,0,7722816311.67,176008189.66,0,0,,,,0,,,0,,0,0,,,8075397639.26,,,9516513199.61,50000000,,2442747.82,0,0,6687615.7,101015949.63,,253699339.77,1135127.7,,0,36957286.87,308635360.42,0,,,,0,0,200320000,0,,,960893427.91,0,0,0,0,,,0,0,,,0,,,960893427.91,5530000000,2969660944.24,,,55958827.46,,0,0,,0,,,8555619771.7,0,,,8555619771.7,,,9516513199.61,,,,,,,,,,,,,,,
20021231,1098644089.29,0,195271000,509056755.58,12326407.17,,1391500,9545700,7994126.26,0,0,0,0,33761826.5,2102683.38,0,0,0,,,1870094088.18,,,0,0,169322250.85,0,,7858022352.63,40135446.87,7817886905.76,0,7817886905.76,54554072.43,0,0,,,,0,,,0,,0,0,,,8041763229.04,,,9911857317.22,165000000,,0,5861728.77,0,8030227.22,113806412.9,,19511406.11,364288.39,,0,85560120.58,308829322.92,0,,,,0,0,0,0,,,706963506.89,701232000,0,0,0,,,4554,0,,,701236554,,,1408200060.89,5530000000,2969660944.24,,,3996312.09,,0,0,,0,,,8503657256.33,0,,,8503657256.33,,,9911857317.22,,,,,,,,,,,,,,,
